p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
9.166420727112526e-9,0.4822417706870552,0.91,0.798,1.2120758127460894e-4,15,Myt1l
1.0277253003647277e-8,-0.31897628814735013,0.074,0.298,1.3589611646722794e-4,15,A330033J07Rik
1.035947791548694e-8,0.410720473305737,0.27,0.066,1.3698337647648383e-4,15,Flrt2
1.1825242188414278e-8,-0.5453592023668439,0.577,0.772,1.56365177457402e-4,15,Dapk1
1.1923714464682172e-8,-0.4408034397872422,0.222,0.478,1.5766727636649236e-4,15,Mamld1
1.238934875401113e-8,0.4977810442713557,0.746,0.531,1.6382435857428918e-4,15,Slc4a10
1.274601244930253e-8,0.5320527521928041,0.735,0.5,0.00016854052261712735,15,Nrcam
1.2917610878684423e-8,0.37240108874440203,0.317,0.096,1.7080956864884411e-4,15,Igfbp5
1.3314013073449281e-8,-0.3944852594614704,0.095,0.325,1.7605119487021985e-4,15,Fkbp11
1.356492015203557e-8,0.3305190459210675,0.212,0.035,1.7936893917036635e-4,15,Hlf
1.484875260716932e-8,0.3735474975279598,0.333,0.11,1.963450557245999e-4,15,Lynx1
1.5138326360061104e-8,0.3630340201075981,0.979,0.952,2.00174089459088e-4,15,Slc22a17
1.703411297135819e-8,0.47150041976289553,0.243,0.057,2.2524207582026937e-4,15,Hs6st2
1.7398392058919083e-8,-0.5243501255939527,0.312,0.557,2.3005893819508705e-4,15,Hipk2
1.7611566474620757e-8,-1.1158539985766578,0.794,0.925,2.3287774349391028e-4,15,Galntl6
1.7734517839435126e-8,-0.47716538645952944,0.418,0.658,2.3450352939085066e-4,15,Cd63
1.8101009722350906e-8,0.4097116276812207,0.931,0.833,2.3934965155864601e-4,15,Stxbp1
1.9615393063476646e-8,0.46122626260432364,0.317,0.101,2.593743424783517e-4,15,Pde7b
2.0418558055149297e-8,-1.2537820102962858,0.593,0.737,2.6999459316323914e-4,15,Zfp804b
2.073787059650994e-8,1.8819085775341589,0.561,0.382,2.7421686289765093e-4,15,Il1rapl2
2.1152235167841807e-8,-0.4423225231535588,0.381,0.623,2.7969600562437224e-4,15,1700037H04Rik
2.2024072638397803e-8,0.5026687124778939,0.915,0.754,2.912243124975341e-4,15,Park2
2.3503890410453963e-8,-0.6353325007176895,0.566,0.811,3.1079194289743275e-4,15,Luzp2
2.4481773215938153e-8,-0.2893109046475928,0.016,0.189,3.237224872343502e-4,15,Fosl2
